эсжар	esžar	ражсэ	ražse	ражесь	raž'es'			Verb	быстро	III		стать непрочным, некрепким, ненадёжным, слабым (быстро)																																																																																										
эллэсжар	ellesžar	ражсэллэ	ražselle	ражесь	raž'es'			Verb	постоянно	I	1*	прям., перен. сомневаться в прочности, надёжности кого-чего (постоянно)	становиться непрочным, некрепким, ненадёжным (постоянно), ва̄ннцнӭнҍ са̄вьн ыгегуэйм ражсэллэв	stanov'it's'a ɲ'epročnɨm, ɲ'ekr'epk'im, ɲ'enad'ožnɨm (postojanno), vaanncn'en' saav'n ɨg'eguejm ražsellev	швы на обуви  с годами становятся некрепкими	мунн со̄н	munn soon	ражсэла, эмм ва̄льт мӣлльтэ я считаю его ненадёжным, с собой не возьму (напр. в тундру)																																																																																				
энлэсжар	enlesžar	ражсэлнэ	ražselne	ражесь	raž'es'			Verb	иногда, бывало	III		становиться непрочным, некрепким, ненадёжным (иногда, бывало);прям., перен. сомневаться в прочности, надёжности кого-чего (иногда, бывало)																																																																																										
эшжар	ešžar	ражшэ	ražše	ражесь	raž'es'			Verb	Trop	III		считать что-л. непрочным, некрепким, ненадёжным	мунн се̄ӈькесь сӯнн	munn s'eeŋ'k'es' suunn	соаймэтҍ шӯрр кӯль гуэйкэ ражша сети из тонких нитей для крупной рыбы я считаю ненадёжными																																																																																							
эньжар	en'žar	ражьнэ	raž'ne	ражесь	raž'es'			Verb	сделать	III		сделать что-л. непрочным, некрепким, ненадёжным	мыйй соаймэтҍ ча̄зесьт кугкь тӯлльемь, ражьнэмь сӣнэтҍ	mɨjj soajmet čaaz'es't kugk' tuul'l'jem', raž'nem' s'iinet	мы долго держали сети в воде, и они стали непрочными																																																																																							
эшз̄ар	ešzaar	ра̄зшэ	raazše	ра̄ссь	raas's'			Verb	Trop	III		считать, что где-л. много зелени, цветов	мунн тэнна е̄ммьне	munn tenna jeem'm'ɲ'e	ра̄зша по-моему, в этой местности много цветов																																																																																							
йар	jar	рай	raj	рай	raj			Adv				мимо	рай ёадтӭ	raj joadte	проехать мимо	ре̄шшклэ рай смӣт	r'eešškle raj sm'iit	прям., перен. стрелять мимо цели																																																																																				
кйй̄ар	kjjaar	ра̄ййк	raajjk	ра̄ййк	raajjk	ра̄йк	raajk	Noun		II	3	дыра, отверстие;пробоина;скважина;перен. дыра, захолустье	тэ̄һпэ ра̄йк	teehpe raajk	заткнуть дыру	ра̄йк карьнле альн	raajk kar'nl'e al'n	дыры на локтях	снарядт ра̄ййк сте̄нэсьт	snar'adt raajjk st'eenes't	брешь от снаряда в стене	ра̄йк вэ̄ннсэсьт бэдт тэ̄һпэ	raajk veennses't bedt teehpe	заделать пробоину в лодке	ло̄һк ра̄ййк	loohk raajjk	замочная скважина	по̄гкэ ра̄йк	poogke raajk	пробурить скважину	ра̄ййк ка̄ӆӆт	raajjk kaal̥l̥t	дырявый карман	е̄лле моасск ра̄йкэсьт	jeel'l'e moassk raajkes't	жить в захолустье	ра̄ййк вуэййв	raajjk vuejjv	дырявая голова	ра̄ййк е̄мьперь ча̄зь эйй тӯлле	raajjk jeem'p'er' čaaz' ejj tuul'l'e	посл. дырявое ведро воды не держит	ра̄ййк ӣррьм	raajjk iir'r'm	дырявая память	ра̄ййк нюххчемь	raajjk ɲ'uxxčem'	болтун (букв. дырявый язык)																																																						
йакйй̄ар	jakjjaar	ра̄ййкай	raajjkaj	ра̄ййк	raajjk			AdjPred	сказ.			сказ. дырявый, дыряв	ка̄ӆӆт лӣ ра̄ййкай	kaal̥l̥t l'ii raajjkaj	карман дыряв																																																																																							
ӭтһалкйй̄ар	e'thalkjjaar	ра̄ййклаһтӭ	raajjklaht'e	ра̄ййк	raajjk			Verb		I	4*	продырявить что	ра̄ййклаһтӭ тубэркэтҍ	raajjklahte tuberket	продырявить тоборки (см. [ref]ТУБЭРК[/ref])																																																																																							
эввулкйй̄ар	evvulkjjaar	ра̄ййклуввэ	raajjkluvve	ра̄ййк	raajjk			Verb		I		продырявиться	пуфс ра̄ййклуввенҍ	pufs raajjkluv'v'en'	брюки продырявились																																																																																							
эшкйй̄ар	eškjjaar	ра̄ййкшэ	raajjkše	ра̄ййк	raajjk			Verb	Trop	III		считать что-л. дырявым																																																																																										
тйй̄ар	tjjaar	ра̄ййт	raajjt	ра̄ййт	raajjt	ра̄йт	raajt	Noun		II	3	райда, олений обоз (в передние сани запрягают трёх-четырёх оленей;ими управляет ездовой;в последующие возовые сани - их бывает до пяти - запрягают по два оленя, каждая последующая упряжка оленей привязывается к предыдущим саням)	ёадтӭ роайтэнҍ	joadte roajten'	идти с обозом	ра̄ййт е̄рьк	raajjt jeer'k	обозные быки																																																																																				
эввушкй̄ар	evvuškjaar	ра̄йкшуввэ	raajkšuvve	ра̄ййк	raajjk			Verb		I		продырявиться		to ž'e, čto raajjkluvve																																																																																								
чнэкй̄ар	čnekjaar	ра̄йкэнч	raajkenč	ра̄ййк	raajjk	райка	rajka	Noun		IV		дырочка	тӯввнэ райка воацэсьт	tuuvvne rajka voaces't	заштопать дырочку на варежке																																																																																							
алй̄ар	aljaar	ра̄йла	raajla	ра̄йла	raajla			Adj				соседний, соседский;смежный	ра̄йла пэ̄ҏҏт	raajla peer̥r̥t	соседний дом	ра̄йла е̄ллей	raajla jeel'l'ej	сосед																																																																																				
сэлйар	seljar	райлэс	rajles	ра̄йла	raajla			Adj				соседний, соседский;смежный		to ž'e, čto raajla		райлэс пэҏт	rajles per̥t	соседние дома	райлэс па̄ррна	rajles paarrna	погодки																																																																																	
ннойар	nnojar	районн	rajonn	районн	rajonn	район	rajon	Noun		I		район	районн лыһцэм пэ̄ҏҏт	rajonn lɨhcem peer̥r̥t	районная больница																																																																																							
